date,Stock,Volume,overall_sentiment_score,Log Return,Market Cap Encoded,Rolling Volatility
2023-05-15,PUBM,2405298.0,0.338865,-0.0503703593889496,0,0.06209349513200879
2023-05-15,PUBM,2405298.0,0.138571,-0.0503703593889496,0,0.05656647971346264
2023-05-15,SMTC,7833035.0,0.301294,-0.0550345192362445,0,0.04625876886848553
2023-05-15,AGYS,2338894.0,0.2484235,-0.0406190459670165,0,0.027683853150223568
2023-05-15,AGYS,2338894.0,0.1676109999999999,-0.0406190459670165,0,0.02803701411488613
2023-05-15,RMBS,10286493.0,0.2043236666666666,-0.1120306706062246,0,0.032886932356742046
2023-05-15,RMBS,10286493.0,0.1912444999999999,-0.1120306706062246,0,0.028624554062698017
2023-05-15,RMBS,10286493.0,0.332265,-0.1120306706062246,0,0.03113245297875038
2023-05-15,RMBS,10286493.0,0.14596,-0.1120306706062246,0,0.03341099910157576
2023-05-15,RMBS,10286493.0,0.1623302,-0.1120306706062246,0,0.0343346958390323
2023-05-22,INOD,3455533.0,0.127802,-0.0079330517407958,0,0.04044396850599841
2023-05-22,AMPL,3882258.0,0.364814,-0.048891692165864,0,0.04054851117521953
2023-05-22,PUBM,2466398.0,0.2316885,-0.0606934188994656,0,0.040272422693805654
2023-05-22,INSG,3874149.0,0.246923,-0.0762273653878843,0,0.03833481478173519
2023-05-22,SMTC,5944880.0,0.164177,-0.0088849984770427,0,0.04294312449357559
2023-05-22,SMTC,5944880.0,0.264466,-0.0088849984770427,0,0.04570041057101293
2023-05-22,RMBS,9968056.0,0.12464,0.0408094670380908,0,0.05347805084679633
2023-05-22,RMBS,9968056.0,0.237828,0.0408094670380908,0,0.055786762000442955
2023-05-22,RMBS,9968056.0,0.167433,0.0408094670380908,0,0.053341449199696
2023-05-22,RMBS,9968056.0,0.322938,0.0408094670380908,0,0.04537999655202258
2023-05-22,COHU,1347273.0,0.224619,0.0010386913424113,0,0.04540046510161513
2023-05-29,INOD,3035080.0,0.127787,0.0832670985661947,0,0.04987335298005791
2023-05-29,AMPL,4301396.0,0.244887,-0.0485484138962855,0,0.04809611856138912
2023-05-29,PUBM,2077854.0,0.370485,-0.034616760904859,0,0.0410418339159321
2023-05-29,SMTC,5745931.0,0.441973,0.0550013642620728,0,0.04193207832202924
2023-05-29,AGYS,944761.0,0.280157,0.0622375774227482,0,0.04232051816705853
2023-05-29,RMBS,7908647.0,0.424924,0.0029796932577019,0,0.04275290478832824
2023-05-29,RMBS,7908647.0,-0.100103,0.0029796932577019,0,0.04281113684662933
2023-05-29,RMBS,7908647.0,0.26668975,0.0029796932577019,0,0.04249675244899571
2023-05-29,COHU,1539094.0,0.241646,0.0041655879031911,0,0.04177133657687482
2023-06-05,PUBM,1824924.0,0.471422,-0.0142520227072013,0,0.04253672824535279
2023-06-05,SMTC,17089862.0,0.1247065,-0.0545589842504344,0,0.03891718939644931
2023-06-05,SMTC,17089862.0,0.1662606666666666,-0.0545589842504344,0,0.03975067494884747
2023-06-05,SMTC,17089862.0,0.190208125,-0.0545589842504344,0,0.04196478111246357
2023-06-05,SMTC,17089862.0,0.0,-0.0545589842504344,0,0.0388127664002159
2023-06-05,SMTC,17089862.0,0.215849,-0.0545589842504344,0,0.02910915229926494
2023-06-05,AGYS,881952.0,0.062216,0.0255711542677881,0,0.03241708041996257
2023-06-05,RMBS,6902072.0,0.23852675,0.0530555697502411,0,0.04018067801531511
2023-06-05,RMBS,6902072.0,0.183626,0.0530555697502411,0,0.0460693213610142
2023-06-05,RMBS,6902072.0,0.192588,0.0530555697502411,0,0.050704353905241695
2023-06-05,RMBS,6902072.0,0.400699,0.0530555697502411,0,0.05444095808280975
2023-06-05,RMBS,6902072.0,0.3434743333333334,0.0530555697502411,0,0.05385971144486231
2023-06-05,COHU,1276963.0,0.151666,-0.0617136374386984,0,0.05481128461510663
2023-06-12,PUBM,1927673.0,0.467657,0.0346608943384085,0,0.0508801752723857
2023-06-12,PUBM,1927673.0,0.44036225,0.0346608943384085,0,0.04468125459042676
2023-06-12,PUBM,1927673.0,0.296541,0.0346608943384085,0,0.035030611602365126
2023-06-12,SMTC,11123198.0,0.177868,-0.0650914655807444,0,0.046958147608155906
2023-06-12,SMTC,11123198.0,0.138558,-0.0650914655807444,0,0.0533341873645711
2023-06-12,RMBS,8495218.0,0.2912335,0.0185546484789458,0,0.05149856614753858
2023-06-12,RMBS,8495218.0,0.2261773333333333,0.0185546484789458,0,0.049327656299795866
2023-06-12,RMBS,8495218.0,0.167298,0.0185546484789458,0,0.04677479689078647
2023-06-19,INOD,6607314.0,0.178635,-0.0760788178764372,0,0.04891466845018306
2023-06-19,PUBM,2306452.0,0.067935,0.0081722056557278,0,0.045725924103860664
2023-06-19,SMTC,8949369.0,0.184638,-0.0540672212702757,0,0.04603159145379387
2023-06-19,RMBS,6721566.0,0.200769,-0.0794325359626771,0,0.04711063806902747
2023-06-19,RMBS,6721566.0,0.316803,-0.0794325359626771,0,0.045062661401629976
2023-06-19,COHU,1248661.0,0.1506303333333333,-0.0518506656365573,0,0.04428555869406265
2023-06-19,COHU,1248661.0,0.132002,-0.0518506656365573,0,0.043449764005497535
2023-06-19,COHU,1248661.0,0.1907625,-0.0518506656365573,0,0.03973318782446929
2023-06-19,COHU,1248661.0,0.12968,-0.0518506656365573,0,0.03405021175356017
2023-06-26,AMPL,1904976.0,0.367756,0.0174236411472536,0,0.03380941484121117
2023-06-26,AGYS,1140922.0,0.279079,0.0354399903133753,0,0.04084259966647413
2023-06-26,RMBS,9178716.0,0.396276,0.0622037080292843,0,0.04989581566318133
2023-06-26,RMBS,9178716.0,0.314134,0.0622037080292843,0,0.05686165047069925
2023-06-26,RMBS,9178716.0,0.420723,0.0622037080292843,0,0.05774144745092871
2023-06-26,RMBS,9178716.0,0.162669,0.0622037080292843,0,0.0546727179541158
2023-06-26,RMBS,9178716.0,0.23970025,0.0622037080292843,0,0.05231465808942484
2023-06-26,COHU,1057134.0,0.195719,0.0811662131283668,0,0.048556082996847424
2023-07-03,PUBM,1303480.0,0.1917565,-0.1076780137981889,0,0.06112367496567098
2023-07-03,PUBM,1303480.0,0.026416,-0.1076780137981889,0,0.0710299531645623
2023-07-03,SMTC,4290103.0,0.347483,-0.0883195885959329,0,0.07933303498022
2023-07-03,SMTC,4290103.0,0.1029284999999999,-0.0883195885959329,0,0.084803213902838
2023-07-03,SMTC,4290103.0,0.126755,-0.0883195885959329,0,0.08589094781002346
2023-07-03,AGYS,483444.0,0.266373,-0.0581977058739545,0,0.0822214061773944
2023-07-03,RMBS,3765627.0,0.313856,-0.0248948329708305,0,0.07609858008125954
2023-07-03,RMBS,3765627.0,0.158728,-0.0248948329708305,0,0.06821324582508992
2023-07-03,RMBS,3765627.0,0.1899664999999999,-0.0248948329708305,0,0.05784910267773301
2023-07-03,COHU,875820.0,0.158417,-0.0336144540996838,0,0.0351659804685911
2023-07-10,PUBM,1393078.0,-0.05622,0.0322864773003831,0,0.043108131323324965
2023-07-10,PUBM,1393078.0,0.276398,0.0322864773003831,0,0.04521770837582468
2023-07-10,PUBM,1393078.0,0.198501,0.0322864773003831,0,0.045993846451737645
2023-07-10,SMTC,9287900.0,0.18979,0.0470379296226291,0,0.04507528159210468
2023-07-10,SMTC,9287900.0,0.199117,0.0470379296226291,0,0.03925532014962178
2023-07-10,AGYS,640488.0,0.274898,0.0291886058908697,0,0.03357092996652923
2023-07-10,RMBS,6743104.0,0.272452,0.0210878268003743,0,0.031141554248131812
2023-07-10,RMBS,6743104.0,0.299595,0.0210878268003743,0,0.027669454013250966
2023-07-10,RMBS,6743104.0,0.175877,0.0210878268003743,0,0.022680700871530197
2023-07-10,RMBS,6743104.0,0.275344,0.0210878268003743,0,0.010069916509914257
2023-07-10,RMBS,6743104.0,0.1709815,0.0210878268003743,0,0.01045790552474197
2023-07-17,INOD,4642626.0,0.23066,-0.005093389619103,0,0.014983837061625064
2023-07-17,PUBM,1077923.0,0.290045,-0.0472777117861166,0,0.02718741585919503
2023-07-17,PUBM,1077923.0,0.143213,-0.0472777117861166,0,0.03181832795033451
2023-07-17,PUBM,1077923.0,0.3068825,-0.0472777117861166,0,0.03298454117918943
2023-07-17,SMTC,6885659.0,0.182527,-0.0463361752078652,0,0.03388004027938449
2023-07-17,RMBS,6622415.0,0.141265,-0.0329869863334597,0,0.032883534996216324
2023-07-17,RMBS,6622415.0,0.3355975,-0.0329869863334597,0,0.030819100286396454
2023-07-17,RMBS,6622415.0,0.009752,-0.0329869863334597,0,0.027446809198510665
2023-07-17,RMBS,6622415.0,0.2731232,-0.0329869863334597,0,0.02217787302688982
